session,gameNum,costCond,visibilityCond,resourceCond,purpleEnergy,purpleBackpackSize,redEnergy,redBackpackSize,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
705,7,0,0,1,45,4,61,4,0,1,1,-1,4,4,0,2,"4,4"
705,8,0,0,1,49,4,54,4,1,0,-1,1,4,4,1,2,"4,4"
705,9,0,0,1,60,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
705,10,0,0,1,37,4,57,4,1,0,-1,1,3,5,1,2,"3,5"
705,11,0,0,1,57,4,40,4,1,0,-1,1,4,4,1,2,"4,4"
705,12,0,0,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
706,1,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
706,2,1,0,1,4,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
706,3,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
706,4,1,0,1,0,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
706,5,1,0,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
706,6,1,0,1,20,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
706,7,1,0,1,22,4,19,4,0,1,1,-1,3,5,1,2,"5,3"
706,8,1,0,1,38,4,24,4,0,1,0,-1,3,5,1,2,"3,5"
706,9,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
706,10,1,0,1,24,4,6,4,0,1,1,-1,4,4,0,2,"4,4"
706,11,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
706,12,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
707,1,1,0,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
707,2,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
707,3,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
707,4,1,0,0,0,3,18,5,0,1,1,-1,4,4,0,2,"4,4"
707,5,1,0,0,24,5,18,3,1,0,-1,1,3,5,1,2,"3,5"
707,6,1,0,0,20,5,18,3,0,1,1,-1,5,3,1,2,"3,5"
707,7,1,0,0,0,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
707,8,1,0,0,18,5,8,3,0,1,1,-1,3,5,1,2,"5,3"
707,9,1,0,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
707,10,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
707,11,1,0,0,22,3,0,5,0,1,1,-1,5,3,1,2,"5,3"
707,12,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
708,1,0,1,1,17,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
708,2,0,1,1,11,4,12,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
708,3,0,1,1,15,4,12,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
708,4,0,1,1,49,4,49,4,1,0,-1,1,4,4,1,2,"4,4"
708,5,0,1,1,64,4,51,4,0,1,1,-1,4,4,0,2,"4,4"
708,6,0,1,1,49,4,57,4,0,1,1,-1,3,5,1,2,"3,5"
708,7,0,1,1,41,4,62,4,1,0,-1,1,5,3,1,2,"5,3"
708,8,0,1,1,59,4,60,4,0,1,1,-1,5,3,1,2,"3,5"
708,9,0,1,1,62,4,61,4,0,1,1,-1,3,5,1,2,"5,3"
708,10,0,1,1,0,4,7,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
708,11,0,1,1,63,4,50,4,1,0,-1,1,4,4,0,2,"4,4"
708,12,0,1,1,47,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
709,1,0,0,0,48,5,47,3,0,1,1,-1,4,4,0,2,"4,4"
709,2,0,0,0,49,5,30,3,1,0,-1,1,4,4,1,2,"4,4"
709,3,0,0,0,0,5,21,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
709,4,0,0,0,34,5,61,3,1,0,-1,1,5,3,1,2,"5,3"
709,5,0,0,0,27,3,47,5,1,0,-1,1,4,4,1,2,"4,4"
709,6,0,0,0,59,3,60,5,0,1,1,-1,5,3,1,2,"3,5"
709,7,0,0,0,0,5,7,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
709,8,0,0,0,54,3,50,5,1,0,-1,1,3,5,1,2,"3,5"
709,9,0,0,0,0,3,15,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
709,10,0,0,0,7,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
709,11,0,0,0,52,3,47,5,1,0,-1,1,4,4,0,2,"4,4"
709,12,0,0,0,64,5,57,3,0,1,1,-1,3,5,1,2,"5,3"
710,1,1,0,0,0,5,0,3,1,0,-1,1,4,4,1,2,"4,4"
710,2,1,0,0,6,5,0,3,0,1,1,-1,4,4,0,2,"4,4"
710,3,1,0,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
710,4,1,0,0,2,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
710,5,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
710,6,1,0,0,8,3,18,5,0,1,1,-1,3,5,1,2,"5,3"
710,7,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
710,8,1,0,0,28,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
710,9,1,0,0,0,3,0,5,0,1,1,-1,5,3,1,2,"3,5"
710,10,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
710,11,1,0,0,10,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
710,12,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
711,1,0,1,1,52,4,59,4,0,1,1,-1,3,5,1,2,"3,5"
711,2,0,1,1,45,4,47,4,1,0,-1,1,4,4,1,2,"4,4"
711,3,0,1,1,59,4,55,4,0,1,1,-1,5,3,1,2,"3,5"
711,4,0,1,1,37,4,55,4,1,0,-1,1,5,3,1,2,"5,3"
711,5,0,1,1,11,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
711,6,0,1,1,50,4,63,4,0,1,1,-1,4,4,0,2,"4,4"
711,7,0,1,1,11,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
711,8,0,1,1,11,4,12,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
711,9,0,1,1,41,4,52,4,1,0,-1,1,4,4,0,2,"4,4"
711,10,0,1,1,15,4,12,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
711,11,0,1,1,54,4,49,4,0,1,1,-1,4,4,1,2,"4,4"
711,12,0,1,1,37,4,28,4,0,1,1,-1,3,5,1,2,"5,3"
712,1,0,1,0,0,3,21,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
712,2,0,1,0,27,3,60,5,0,1,1,-1,3,5,1,2,"5,3"
712,3,0,1,0,37,3,55,5,0,1,1,-1,3,5,1,2,"3,5"
712,4,0,1,0,25,3,40,5,1,0,-1,1,4,4,1,2,"4,4"
712,5,0,1,0,47,5,34,3,0,1,1,-1,5,3,1,2,"5,3"
712,6,0,1,0,25,3,35,5,1,0,-1,1,4,4,1,2,"4,4"
712,7,0,1,0,49,5,32,3,1,0,-1,1,4,4,0,2,"4,4"
712,8,0,1,0,33,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
712,9,0,1,0,0,3,15,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
712,10,0,1,0,0,3,5,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
712,11,0,1,0,60,5,59,3,0,1,1,-1,5,3,1,2,"3,5"
712,12,0,1,0,17,3,4,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
713,1,1,1,1,18,4,12,4,1,0,-1,1,4,4,0,2,"4,4"
713,2,1,1,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
713,3,1,1,1,24,4,14,4,1,0,-1,1,5,3,1,2,"5,3"
713,4,1,1,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
713,5,1,1,1,4,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
713,6,1,1,1,18,4,0,4,0,1,1,-1,5,3,1,2,"3,5"
713,7,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
713,8,1,1,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
713,9,1,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
713,10,1,1,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
713,11,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
713,12,1,1,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
714,1,1,1,1,0,4,24,4,1,0,-1,1,3,5,1,2,"3,5"
714,2,1,1,1,19,4,0,4,0,1,1,-1,4,4,0,2,"4,4"
714,3,1,1,1,2,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
714,4,1,1,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
714,5,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
714,6,1,1,1,0,4,24,4,1,0,-1,1,4,4,1,2,"4,4"
714,7,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
714,8,1,1,1,0,4,0,4,0,1,1,-1,5,3,1,2,"3,5"
714,9,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
714,10,1,1,1,7,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
714,11,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
714,12,1,1,1,0,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
715,1,1,0,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
715,2,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
715,3,1,0,1,28,4,0,4,0,1,1,-1,3,5,1,2,"5,3"
715,4,1,0,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
715,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
715,6,1,0,1,12,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
715,7,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
715,8,1,0,1,4,4,22,4,0,0,0,0,4,4,0,2,"4,4"
715,9,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
715,10,1,0,1,18,4,0,4,0,1,1,-1,5,3,1,2,"3,5"
715,11,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
715,12,1,0,1,4,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
716,1,0,0,1,41,4,62,4,1,0,-1,1,5,3,1,2,"5,3"
716,2,0,0,1,60,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
716,3,0,0,1,56,4,59,4,0,1,1,-1,4,4,0,2,"4,4"
716,4,0,0,1,50,4,47,4,0,1,1,-1,4,4,1,2,"4,4"
716,5,0,0,1,61,4,57,4,0,1,1,-1,3,5,1,2,"5,3"
716,6,0,0,1,54,4,49,4,0,1,1,-1,4,4,1,2,"4,4"
716,7,0,0,1,47,4,44,4,0,1,1,-1,3,5,1,2,"3,5"
716,8,0,0,1,25,4,4,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
716,9,0,0,1,12,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
716,10,0,0,1,50,4,63,4,0,1,1,-1,4,4,0,2,"4,4"
716,11,0,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
716,12,0,0,1,16,4,1,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
717,1,0,1,1,2,4,23,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
717,2,0,1,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
717,3,0,1,1,50,4,47,4,0,1,1,-1,4,4,1,2,"4,4"
717,4,0,1,1,50,4,63,4,0,1,1,-1,4,4,0,2,"4,4"
717,5,0,1,1,57,4,41,4,0,1,1,-1,5,3,1,2,"5,3"
717,6,0,1,1,2,4,48,4,1,0,-1,1,4,4,1,2,"4,4"
717,7,0,1,1,24,4,13,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
717,8,0,1,1,32,4,59,4,0,1,1,-1,4,4,0,2,"4,4"
717,9,0,1,1,11,4,14,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
717,10,0,1,1,47,4,39,4,0,1,1,-1,3,5,1,2,"3,5"
717,11,0,1,1,59,4,31,4,0,1,1,-1,5,3,1,2,"3,5"
717,12,0,1,1,0,4,11,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
718,1,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
718,2,1,1,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
718,3,1,1,0,2,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
718,4,1,1,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
718,5,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
718,6,1,1,0,6,5,0,3,0,1,1,-1,4,4,0,2,"4,4"
718,7,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
718,8,1,1,0,13,3,16,5,0,1,1,-1,5,3,1,2,"3,5"
718,9,1,1,0,28,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
718,10,1,1,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
718,11,1,1,0,17,3,24,5,0,1,1,-1,3,5,1,2,"5,3"
718,12,1,1,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
719,1,0,0,1,0,4,19,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
719,2,0,0,1,63,4,50,4,1,0,-1,1,4,4,0,2,"4,4"
719,3,0,0,1,49,4,62,4,1,0,-1,1,4,4,1,2,"4,4"
719,4,0,0,1,56,4,35,4,0,1,1,-1,3,5,1,2,"5,3"
719,5,0,0,1,47,4,45,4,1,0,-1,1,4,4,1,2,"4,4"
719,6,0,0,1,0,4,11,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
719,7,0,0,1,4,4,5,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
719,8,0,0,1,40,4,49,4,0,1,1,-1,3,5,1,2,"3,5"
719,9,0,0,1,12,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
719,10,0,0,1,59,4,39,4,0,1,1,-1,5,3,1,2,"5,3"
719,11,0,0,1,43,4,52,4,1,0,-1,1,4,4,0,2,"4,4"
719,12,0,0,1,52,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
720,1,1,0,0,0,5,5,3,0,1,1,-1,4,4,0,2,"4,4"
720,2,1,0,0,0,3,0,5,1,0,-1,1,3,5,1,2,"3,5"
720,3,1,0,0,0,5,17,3,1,0,-1,1,5,3,1,2,"5,3"
720,4,1,0,0,18,5,8,3,0,1,1,-1,3,5,1,2,"5,3"
720,5,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
720,6,1,0,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
720,7,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
720,8,1,0,0,18,5,0,3,0,1,1,-1,5,3,1,2,"3,5"
720,9,1,0,0,0,5,2,3,1,0,-1,1,4,4,1,2,"4,4"
720,10,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
720,11,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
720,12,1,0,0,0,5,22,3,1,0,-1,1,4,4,0,2,"4,4"
721,1,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
721,2,1,0,1,4,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
721,3,1,0,1,24,4,14,4,0,1,1,-1,5,3,1,2,"3,5"
721,4,1,0,1,12,4,14,4,0,1,1,-1,4,4,0,2,"4,4"
721,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
721,6,1,0,1,24,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
721,7,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
721,8,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
721,9,1,0,1,28,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
721,10,1,0,1,24,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
721,11,1,0,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
721,12,1,0,1,0,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
722,1,1,0,1,0,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
722,2,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
722,3,1,0,1,18,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
722,4,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
722,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
722,6,1,0,1,0,4,14,4,1,0,-1,1,5,3,1,2,"5,3"
722,7,1,0,1,14,4,0,4,0,1,1,-1,5,3,1,2,"3,5"
722,8,1,0,1,3,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
722,9,1,0,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
722,10,1,0,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
722,11,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
722,12,1,0,1,14,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
723,1,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
723,2,1,0,0,18,3,28,5,0,1,1,-1,3,5,1,2,"5,3"
723,3,1,0,0,32,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
723,4,1,0,0,17,3,16,5,0,1,1,-1,5,3,1,2,"3,5"
723,5,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
723,6,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
723,7,1,0,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
723,8,1,0,0,6,3,20,5,0,1,1,-1,4,4,0,2,"4,4"
723,9,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
723,10,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
723,11,1,0,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
723,12,1,0,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
724,1,1,0,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
724,2,1,0,0,18,3,23,5,0,1,1,-1,3,5,1,2,"5,3"
724,3,1,0,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
724,4,1,0,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
724,5,1,0,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
724,6,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
724,7,1,0,0,8,5,37,3,0,1,1,-1,4,4,0,2,"4,4"
724,8,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
724,9,1,0,0,24,5,18,3,1,0,-1,1,3,5,1,2,"3,5"
724,10,1,0,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
724,11,1,0,0,17,3,4,5,1,0,-1,1,5,3,1,2,"3,5"
724,12,1,0,0,0,3,22,5,1,0,-1,1,4,4,0,2,"4,4"
725,1,0,0,0,57,3,64,5,0,1,1,-1,4,4,0,2,"4,4"
725,2,0,0,0,54,3,59,5,0,1,1,-1,3,5,1,2,"5,3"
725,3,0,0,0,4,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
725,4,0,0,0,62,5,59,3,1,0,-1,1,3,5,1,2,"3,5"
725,5,0,0,0,15,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
725,6,0,0,0,41,5,30,3,0,1,1,-1,4,4,1,2,"4,4"
725,7,0,0,0,32,3,54,5,0,1,1,-1,4,4,0,2,"4,4"
725,8,0,0,0,34,3,47,5,1,0,-1,1,5,3,1,2,"5,3"
725,9,0,0,0,25,3,45,5,1,0,-1,1,4,4,1,2,"4,4"
725,10,0,0,0,0,3,15,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
725,11,0,0,0,40,3,59,5,0,1,1,-1,5,3,1,2,"3,5"
725,12,0,0,0,15,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
726,1,1,1,0,22,3,0,5,0,1,1,-1,5,3,1,2,"5,3"
726,2,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
726,3,1,1,0,0,3,28,5,0,1,1,-1,4,4,0,2,"4,4"
726,4,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
726,5,1,1,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
726,6,1,1,0,0,3,18,5,0,1,1,-1,5,3,1,2,"3,5"
726,7,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
726,8,1,1,0,8,3,18,5,0,1,1,-1,3,5,1,2,"5,3"
726,9,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
726,10,1,1,0,20,5,6,3,1,0,-1,1,4,4,0,2,"4,4"
726,11,1,1,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
726,12,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
727,1,0,1,0,49,3,30,5,0,1,1,-1,4,4,1,2,"4,4"
727,2,0,1,0,29,3,38,5,0,1,1,-1,3,5,1,2,"3,5"
727,3,0,1,0,8,5,15,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
727,4,0,1,0,59,3,60,5,0,1,1,-1,5,3,1,2,"3,5"
727,5,0,1,0,0,5,11,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
727,6,0,1,0,0,3,23,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
727,7,0,1,0,59,3,64,5,0,1,1,-1,3,5,1,2,"5,3"
727,8,0,1,0,20,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
727,9,0,1,0,44,5,44,3,0,1,1,-1,4,4,1,2,"4,4"
727,10,0,1,0,47,3,64,5,0,1,1,-1,4,4,0,2,"4,4"
727,11,0,1,0,61,3,34,5,0,1,1,-1,5,3,1,2,"5,3"
727,12,0,1,0,40,3,25,5,1,0,-1,1,4,4,0,2,"4,4"
728,1,1,0,1,9,4,19,4,0,1,1,-1,3,5,1,2,"5,3"
728,2,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
728,3,1,0,1,2,4,20,4,1,0,-1,1,5,3,1,2,"3,5"
728,4,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
728,5,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
728,6,1,0,1,0,4,24,4,1,0,-1,1,4,4,0,2,"4,4"
728,7,1,0,1,0,4,8,4,1,0,-1,1,4,4,1,2,"4,4"
728,8,1,0,1,0,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
728,9,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
728,10,1,0,1,3,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
728,11,1,0,1,19,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
728,12,1,0,1,27,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
729,1,0,1,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
729,2,0,1,1,37,4,47,4,1,0,-1,1,4,4,1,2,"4,4"
729,3,0,1,1,33,4,41,4,1,0,-1,1,4,4,0,2,"4,4"
729,4,0,1,1,0,4,11,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
729,5,0,1,1,57,4,41,4,0,1,1,-1,5,3,1,2,"5,3"
729,6,0,1,1,59,4,47,4,1,0,-1,1,3,5,1,2,"3,5"
729,7,0,1,1,3,4,3,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
729,8,0,1,1,25,4,14,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
729,9,0,1,1,54,4,45,4,0,1,1,-1,4,4,1,2,"4,4"
729,10,0,1,1,49,4,54,4,0,1,1,-1,4,4,0,2,"4,4"
729,11,0,1,1,0,4,9,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
729,12,0,1,1,60,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
730,1,0,1,1,0,4,11,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
730,2,0,1,1,49,4,49,4,0,1,1,-1,4,4,1,2,"4,4"
730,3,0,1,1,63,4,50,4,1,0,-1,1,4,4,0,2,"4,4"
730,4,0,1,1,12,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
730,5,0,1,1,47,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
730,6,0,1,1,60,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
730,7,0,1,1,19,4,14,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
730,8,0,1,1,44,4,55,4,0,1,1,-1,3,5,1,2,"5,3"
730,9,0,1,1,41,4,62,4,1,0,-1,1,4,4,0,2,"4,4"
730,10,0,1,1,62,4,41,4,0,1,1,-1,5,3,1,2,"5,3"
730,11,0,1,1,52,4,59,4,0,1,1,-1,3,5,1,2,"3,5"
730,12,0,1,1,27,4,1,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
731,1,0,1,0,54,3,59,5,0,1,1,-1,3,5,1,2,"5,3"
731,2,0,1,0,60,5,53,3,1,0,-1,1,4,4,0,2,"4,4"
731,3,0,1,0,55,3,62,5,0,1,1,-1,5,3,1,2,"5,3"
731,4,0,1,0,56,3,58,5,0,1,1,-1,5,3,1,2,"3,5"
731,5,0,1,0,0,5,2,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
731,6,0,1,0,0,5,10,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
731,7,0,1,0,51,5,24,3,0,1,1,-1,4,4,1,2,"4,4"
731,8,0,1,0,47,5,30,3,1,0,-1,0,4,4,1,2,"4,4"
731,9,0,1,0,6,3,4,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
731,10,0,1,0,59,3,44,5,0,1,1,-1,4,4,0,2,"4,4"
731,11,0,1,0,16,3,20,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
731,12,0,1,0,30,5,33,3,0,1,1,-1,3,5,1,2,"3,5"
